id,created_at,favorite_count,favorited,is_quote_status,lang,retweet_count,source,text,truncated,entities_user_mentions_0_screen_name,entities_user_mentions_0_name,entities_user_mentions_0_id,entities_user_mentions_0_id_str,entities_user_mentions_0_indices_0,entities_user_mentions_0_indices_1,entities_user_mentions_1_screen_name,entities_user_mentions_1_name,entities_user_mentions_1_id,entities_user_mentions_1_id_str,entities_user_mentions_1_indices_0,entities_user_mentions_1_indices_1,entities_media_0_id,entities_media_0_id_str,entities_media_0_indices_0,entities_media_0_indices_1,entities_media_0_media_url,entities_media_0_media_url_https,entities_media_0_url,entities_media_0_display_url,entities_media_0_expanded_url,entities_media_0_type,entities_media_0_sizes_thumb_w,entities_media_0_sizes_thumb_h,entities_media_0_sizes_thumb_resize,entities_media_0_sizes_medium_w,entities_media_0_sizes_medium_h,entities_media_0_sizes_medium_resize,entities_media_0_sizes_small_w,entities_media_0_sizes_small_h,entities_media_0_sizes_small_resize,entities_media_0_sizes_large_w,entities_media_0_sizes_large_h,entities_media_0_sizes_large_resize,entities_media_0_source_status_id,entities_media_0_source_status_id_str,entities_media_0_source_user_id,entities_media_0_source_user_id_str,entities_user_mentions_2_screen_name,entities_user_mentions_2_name,entities_user_mentions_2_id,entities_user_mentions_2_id_str,entities_user_mentions_2_indices_0,entities_user_mentions_2_indices_1,entities_user_mentions_3_screen_name,entities_user_mentions_3_name,entities_user_mentions_3_id,entities_user_mentions_3_id_str,entities_user_mentions_3_indices_0,entities_user_mentions_3_indices_1,entities_urls_0_url,entities_urls_0_expanded_url,entities_urls_0_display_url,entities_urls_0_indices_0,entities_urls_0_indices_1,entities_hashtags_0_text,entities_hashtags_0_indices_0,entities_hashtags_0_indices_1,entities_hashtags_1_text,entities_hashtags_1_indices_0,entities_hashtags_1_indices_1,entities_user_mentions_4_screen_name,entities_user_mentions_4_name,entities_user_mentions_4_id,entities_user_mentions_4_id_str,entities_user_mentions_4_indices_0,entities_user_mentions_4_indices_1,entities_user_mentions_5_screen_name,entities_user_mentions_5_name,entities_user_mentions_5_id,entities_user_mentions_5_id_str,entities_user_mentions_5_indices_0,entities_user_mentions_5_indices_1,entities_user_mentions_6_screen_name,entities_user_mentions_6_name,entities_user_mentions_6_id,entities_user_mentions_6_id_str,entities_user_mentions_6_indices_0,entities_user_mentions_6_indices_1,entities_user_mentions_7_screen_name,entities_user_mentions_7_name,entities_user_mentions_7_id,entities_user_mentions_7_id_str,entities_user_mentions_7_indices_0,entities_user_mentions_7_indices_1,entities_urls_1_url,entities_urls_1_expanded_url,entities_urls_1_display_url,entities_urls_1_indices_0,entities_urls_1_indices_1,entities_hashtags_2_text,entities_hashtags_2_indices_0,entities_hashtags_2_indices_1,entities_hashtags_3_text,entities_hashtags_3_indices_0,entities_hashtags_3_indices_1,entities_hashtags_4_text,entities_hashtags_4_indices_0,entities_hashtags_4_indices_1,entities_hashtags_5_text,entities_hashtags_5_indices_0,entities_hashtags_5_indices_1,entities_hashtags_6_text,entities_hashtags_6_indices_0,entities_hashtags_6_indices_1,entities_hashtags_7_text,entities_hashtags_7_indices_0,entities_hashtags_7_indices_1,entities_hashtags_8_text,entities_hashtags_8_indices_0,entities_hashtags_8_indices_1,entities_hashtags_9_text,entities_hashtags_9_indices_0,entities_hashtags_9_indices_1,entities_hashtags_10_text,entities_hashtags_10_indices_0,entities_hashtags_10_indices_1,entities_hashtags_11_text,entities_hashtags_11_indices_0,entities_hashtags_11_indices_1
1.23e+18,Sat Feb 22 04:04:58 +0000 2020,0,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jenny_saffran @jpeelle I had them covered when I did my post-doc - it was really helpful for a cross-country move.,False,jenny_saffran,Jenny Saffran,7.429127539715359e+17,742912753971535872,0.0,14.0,jpeelle,Jonathan Peelle is done with Tw*tter,37563.0,37563,15.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731640000000000.0,Wed Nov 17 03:04:45 +0000 2010,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Win a copy of @jesusculture's upcoming album, #ComeAway, out Nov. 23. Info at: http://JCw.bz/contest",False,jesusculture,Jesus Culture,16250400.0,16250400,14.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ComeAway,46.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39e+18,Mon May 10 00:13:22 +0000 2021,0,False,False,en,4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ojhlimages: To the many friends who’s mom is no longer with them...close your eyes and listen to your heartbeat 💗 “there she is” always…,False,ojhlimages,OJHL Images DOP,433464435.0,433464435,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.31e+18,Mon Sep 28 16:14:03 +0000 2020,0,False,False,en,413,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TBLightning: Let’s finish this. ⚡️ #TBLvsDAL 

📝: https://t.co/L6AdJiU4cV https://t.co/PurRoZgS9G",False,TBLightning,x - Tampa Bay Lightning,28173550.0,28173550,3.0,15.0,,,,,,,1.3105560820252262e+18,1310556082025226241,78.0,101.0,http://pbs.twimg.com/media/EjAH0B9XYAEt7Op.jpg,https://pbs.twimg.com/media/EjAH0B9XYAEt7Op.jpg,https://t.co/PurRoZgS9G,pic.twitter.com/PurRoZgS9G,https://twitter.com/TBLightning/status/1310564927418126336/photo/1,photo,150.0,150.0,crop,1200.0,675.0,fit,680.0,383.0,fit,1920.0,1080.0,fit,1.3105649274181263e+18,1310564927418126336,28173550.0,28173550,,,,,,,,,,,,,https://t.co/L6AdJiU4cV,http://tbl.co/6vsDAL,tbl.co/6vsDAL,54.0,77.0,TBLvsDAL,39.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4e+17,Fri Mar 10 21:29:50 +0000 2017,12,False,False,en,6,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",It's time to get excited about #OHBM2017 in #Vancouver! See you there June 25-29,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OHBM2017,31.0,40.0,Vancouver,44.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.49e+17,Fri Jul 01 14:14:16 +0000 2016,2,False,False,en,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just went through all #brainmeout pics. You guys look fantastic! Stay in touch, we'll put them soon on our website! https://t.co/tpXld5i7h3",False,,,,,,,,,,,,,7.488823923041894e+17,748882392304189440,116.0,139.0,http://pbs.twimg.com/media/CmSQkWvWAAAlsWp.jpg,https://pbs.twimg.com/media/CmSQkWvWAAAlsWp.jpg,https://t.co/tpXld5i7h3,pic.twitter.com/tpXld5i7h3,https://twitter.com/BrainMeOut_OHBM/status/748882419189682176/photo/1,photo,150.0,150.0,crop,1181.0,1181.0,fit,680.0,680.0,fit,1181.0,1181.0,fit,,,,,,,,,,,,,,,,,,,,,,brainmeout,22.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.48e+17,Wed Jun 29 16:31:05 +0000 2016,0,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mr Cheeky tonight 7PM at the BrainMeOut HeadQuarters. An appetizer before the Club Night ! #brainmeout #OHBM2016 https://t.co/klNSYf0ATh,False,,,,,,,,,,,,,7.481920478955602e+17,748192047895560193,113.0,136.0,http://pbs.twimg.com/media/CmIctBaWQAEhmEj.jpg,https://pbs.twimg.com/media/CmIctBaWQAEhmEj.jpg,https://t.co/klNSYf0ATh,pic.twitter.com/klNSYf0ATh,https://twitter.com/BrainMeOut_OHBM/status/748192071958290432/photo/1,photo,150.0,150.0,crop,1200.0,675.0,fit,680.0,383.0,fit,2048.0,1152.0,fit,,,,,,,,,,,,,,,,,,,,,,brainmeout,91.0,102.0,OHBM2016,103.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37e+18,Wed Mar 24 16:25:40 +0000 2021,0,False,False,en,5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WUDeptMedicine: #WomensHistoryMonth Maya R. Jerath, MD, PhD is helping COVID-19 patients as co-leader at @BJC_HealthCare of a monoclona…",False,WUDeptMedicine,WUSM Department of Medicine,1.1054528687719465e+18,1105452868771946497,3.0,18.0,BJC_HealthCare,BJC HealthCare,24211863.0,24211863,109.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WomensHistoryMonth,20.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5e+17,Sun Jan 07 15:22:47 +0000 2018,2,False,False,en,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@I_Am_Luka @Buddythereddog @NorahNell @Bea_Bells @3phibotticelli @LilyLuWhoT @PurrbotKitty @dame_agnes @TheMooshies… https://t.co/xFnehHMAWH,True,I_Am_Luka,Luka C,370229523.0,370229523,0.0,10.0,Buddythereddog,Clifford,39059123.0,39059123,11.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NorahNell,💃🏻💃🏻LadyNorah💃🏻💃🏻,29844907.0,29844907,27.0,37.0,Bea_Bells,Bea,423321298.0,423321298,38.0,48.0,https://t.co/xFnehHMAWH,https://twitter.com/i/web/status/950024923736657920,twitter.com/i/web/status/9…,117.0,140.0,,,,,,,3phibotticelli,Sassy & Angels Sadie & Phi wuvu Otis!,360538330.0,360538330,49.0,64.0,LilyLuWhoT,Lily Luvs Angels Otis Bucky Bianchina Woosie Rusty,141283057.0,141283057,65.0,76.0,dame_agnes,Decker!,520464440.0,520464440,91.0,102.0,TheMooshies,The Mooshies 🇺🇸🇺🇦,35091886.0,35091886,103.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.45e+17,Sun Dec 24 15:32:53 +0000 2017,2,False,False,en,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@I_Am_Luka @tc1242000 @dame_agnes @LilyLuWhoT @Bea_Bells @3phibotticelli @TheMooshies @BorisKitty @PurrbotKitty… https://t.co/NbiIzxQ30L,True,I_Am_Luka,Luka C,370229523.0,370229523,0.0,10.0,tc1242000,Angel Tobie and Mom,464342273.0,464342273,11.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,dame_agnes,Decker!,520464440.0,520464440,22.0,33.0,LilyLuWhoT,Lily Luvs Angels Otis Bucky Bianchina Woosie Rusty,141283057.0,141283057,34.0,45.0,https://t.co/NbiIzxQ30L,https://twitter.com/i/web/status/944954039183269888,twitter.com/i/web/status/9…,113.0,136.0,,,,,,,Bea_Bells,Bea,423321298.0,423321298,46.0,56.0,3phibotticelli,Sassy & Angels Sadie & Phi wuvu Otis!,360538330.0,360538330,57.0,72.0,TheMooshies,The Mooshies 🇺🇸🇺🇦,35091886.0,35091886,73.0,85.0,BorisKitty,Boris Kitty,24829706.0,24829706,86.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.12e+17,Sun Sep 24 13:02:38 +0000 2017,0,False,False,en,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@Bea_Bells Good morning!,False,Bea_Bells,Bea,423321298.0,423321298,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41e+18,Thu Jun 17 10:10:05 +0000 2021,3,False,False,en,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@RawsthorneMat @UK_healtex @evanmiltenburg The paper linked to this talk can be found here: https://t.co/tEhA8hB5sL,False,RawsthorneMat,@RawsthorneMat@mindly.social,516442751.0,516442751,0.0,14.0,UK_healtex,Healtex,7.970357161989407e+17,797035716198940672,15.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,evanmiltenburg,Emiel van Miltenburg,387697086.0,387697086,27.0,42.0,,,,,,,https://t.co/tEhA8hB5sL,https://www.aclweb.org/anthology/2021.naacl-main.51.pdf,aclweb.org/anthology/2021…,92.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4e+18,Mon Jun 14 10:22:21 +0000 2021,0,False,False,en,4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ucrelcrs: This Thursday, 1pm UK time, on Teams we will have @evanmiltenburg from @TilburgU presenting ""Preregistering NLP research"", wh…",False,ucrelcrs,UCREL CRS,1156807759.0,1156807759,3.0,12.0,evanmiltenburg,Emiel van Miltenburg,387697086.0,387697086,64.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,TilburgU,Tilburg University,50655273.0,50655273,85.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.32e+18,Tue Nov 03 08:15:11 +0000 2020,0,False,False,en,53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CompHumResearch: The #CHR2020 proceedings are out! No less than 428 pages bursting with exciting Computational Humanities Research! Che…,False,CompHumResearch,Computational Humanities Research,1.151508604106793e+18,1151508604106792962,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHR2020,25.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.56e+17,Wed Jan 24 17:15:23 +0000 2018,0,False,False,en,0,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",Order Delivery Analyst I - Emerson Automation Solutions https://t.co/6UDh1dbuFi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/6UDh1dbuFi,https://lnkd.in/eGWEcC8,lnkd.in/eGWEcC8,56.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.11e+17,Mon Dec 19 20:43:07 +0000 2016,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@WChatDemo0 Hi Watson !
How are you?",False,WChatDemo0,Watson chat demo,7.386917888195625e+17,738691788819562496,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.26e+17,Thu Apr 28 18:34:21 +0000 2016,1,False,True,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Una tecnología que ayude a los más necesitados es una gran tecnología !!! https://t.co/jlOK0WkpyV,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/jlOK0WkpyV,https://twitter.com/cognitiva_la/status/720740980228358145,twitter.com/cognitiva_la/s…,74.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.15e+17,Sat Jun 27 23:21:18 +0000 2015,0,False,False,es,6,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @nacion: Taekwondista Heiner Oviedo gana medalla de bronce en Australia http://t.co/9crRWZQ9Gk,False,nacion,La Nación,18906662.0,18906662,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/9crRWZQ9Gk,http://goo.gl/LMHmBd,goo.gl/LMHmBd,75.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1e+17,Fri Sep 12 02:22:45 +0000 2014,0,False,False,es,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @traficocr: Imposible entrar a San Pedro #traficocr 😓 (via @Josquezcr),False,traficocr,Trafico Costa Rica,50723604.0,50723604,3.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traficocr,44.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.9e+17,Thu Jul 17 18:41:36 +0000 2014,0,False,False,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Día frío ⛄️ como para estar en casa ❄️,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42e+18,Mon Jul 26 10:07:36 +0000 2021,12,False,False,en,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",My algorithm for happiness: Birthday presents (written by @Soccermatics) and Italian sea 😌👌🏻 https://t.co/wsrylZqHXP,False,Soccermatics,David Sumpter,2993647767.0,2993647767,58.0,71.0,,,,,,,1.4196002717816054e+18,1419600271781605382,93.0,116.0,http://pbs.twimg.com/media/E7Nu7QKXMAYOhrA.jpg,https://pbs.twimg.com/media/E7Nu7QKXMAYOhrA.jpg,https://t.co/wsrylZqHXP,pic.twitter.com/wsrylZqHXP,https://twitter.com/PremoliAndrea/status/1419600279536865284/photo/1,photo,150.0,150.0,crop,675.0,1200.0,fit,383.0,680.0,fit,1152.0,2048.0,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.08e+17,Thu Sep 04 13:14:59 +0000 2014,2,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Google begins developing its own quantum computer chips, to prepare for the future
http://t.co/VK6bKcGkHM",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/VK6bKcGkHM,http://www.extremetech.com/extreme/189155-google-begins-developing-its-own-quantum-computer-chips-to-prepare-for-the-future,extremetech.com/extreme/189155…,83.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5e+18,Sun Feb 27 21:03:07 +0000 2022,0,False,False,ht,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@realpestilence Mm m m   m..m  mn.m mn.. n n .m.mnn n m . .nnnm.  n. https://t.co/1snn8LvXwC.NM..mnm .mnn n .m..mn.… https://t.co/GEr6bLKnNG,True,realpestilence,diana,3378571438.0,3378571438,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/1snn8LvXwC,http://No.mn,No.mn,69.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/GEr6bLKnNG,https://twitter.com/i/web/status/1498041027583569922,twitter.com/i/web/status/1…,117.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.35e+18,Sat Jan 02 10:27:32 +0000 2021,0,False,False,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TIPSA_red 
No entiendo que si me decís que el 31 me llega mi paquete, siga esperando sin información. Lo último qu… https://t.co/gMmMC5grIQ",True,TIPSA_red,TIPSA,263703469.0,263703469,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/gMmMC5grIQ,https://twitter.com/i/web/status/1345315783619072000,twitter.com/i/web/status/1…,117.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25e+18,Mon Apr 06 12:22:53 +0000 2020,0,False,False,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pccomponentes #EnFormaConPcComponentes intentando comer sano y haciendo ejercicios en casa con la ayuda de vídeos de Youtube💪,False,pccomponentes,PcComponentes,110231838.0,110231838,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnFormaConPcComponentes,15.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.97e+17,Mon Feb 08 23:05:12 +0000 2016,3,False,False,en,0,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Genetic cause of rare #allergy to vibration discovered https://t.co/v3yjo9ICgh,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/v3yjo9ICgh,http://ow.ly/Y52Vc,ow.ly/Y52Vc,55.0,78.0,allergy,22.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.83e+17,Thu Dec 31 14:56:48 +0000 2015,2,False,False,es,0,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Shame can masquerade as #depression via @HilaryJHendel https://t.co/bBtTRgEXMY,False,HilaryJHendel,Hilary Jacobs Hendel,3545156062.0,3545156062,40.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/bBtTRgEXMY,http://ow.ly/WuA3v,ow.ly/WuA3v,55.0,78.0,depression,24.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.71e+17,Sat Nov 28 20:05:09 +0000 2015,1,False,False,en,0,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Do Mother’s Relationships get copied by their Adolescent Children? https://t.co/8Zlv0nXaTG https://t.co/BqVDSmVhVo,False,,,,,,,,,,,,,6.706949413753774e+17,670694941375377408,91.0,114.0,http://pbs.twimg.com/media/CU7JfuVUsAAlz0R.jpg,https://pbs.twimg.com/media/CU7JfuVUsAAlz0R.jpg,https://t.co/BqVDSmVhVo,pic.twitter.com/BqVDSmVhVo,https://twitter.com/fountia/status/670694941690064899/photo/1,photo,150.0,150.0,crop,800.0,416.0,fit,680.0,354.0,fit,800.0,416.0,fit,,,,,,,,,,,,,,,,,https://t.co/8Zlv0nXaTG,http://ow.ly/Vd8op,ow.ly/Vd8op,67.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.66e+17,Mon Nov 16 13:05:28 +0000 2015,0,False,False,en,1,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Can Your Brain Ever Get Full? https://t.co/pjZC5AaQxx #OutOfMemory https://t.co/haS6zFAiW3,False,,,,,,,,,,,,,6.662406692377805e+17,666240669237780481,67.0,90.0,http://pbs.twimg.com/media/CT72W9jWIAEvTqF.jpg,https://pbs.twimg.com/media/CT72W9jWIAEvTqF.jpg,https://t.co/haS6zFAiW3,pic.twitter.com/haS6zFAiW3,https://twitter.com/fountia/status/666240669426556928/photo/1,photo,150.0,150.0,crop,800.0,416.0,fit,680.0,354.0,fit,800.0,416.0,fit,,,,,,,,,,,,,,,,,https://t.co/pjZC5AaQxx,http://ow.ly/UFRso,ow.ly/UFRso,30.0,53.0,OutOfMemory,54.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.65e+17,Fri Nov 13 21:00:27 +0000 2015,0,False,False,en,0,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Short sleepers are 4X more likely to catch colds https://t.co/SmqA8Tfenq,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/SmqA8Tfenq,http://ow.ly/UCXua,ow.ly/UCXua,49.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.11e+18,Wed Apr 03 02:25:44 +0000 2019,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SketchUp Pro 2019 Crack With Keygen   License Key Torrent [Win/Mac] https://t.co/nXEJDrwTY8,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/nXEJDrwTY8,https://crackhomes.com/sketchup-pro-2019-crack-keygen-torrent/,crackhomes.com/sketchup-pro-2…,68.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.31e+17,Sun Feb 12 13:44:59 +0000 2017,1,False,False,in,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Website Resmi Prodi Kardiologi Universitas Udayana | Official web of Kardiologi Udayana https://t.co/mfU7dC1BTn,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/mfU7dC1BTn,http://www.kardiologi-udayana.com/,kardiologi-udayana.com,88.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.67e+17,Mon Aug 12 10:59:51 +0000 2013,0,False,False,in,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Nggak lg dah.. Td lg alay din RT@dinaMARGINA: @anggapaw ada angin ribut apa ncenk nongol di twitter '__'""",False,dinaMARGINA,Dina Sophia Margina,243005452.0,243005452,32.0,44.0,anggapaw,Angga Permana Astara,229605570.0,229605570,46.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
